Device,TestName,Date,X-Position1,Y-Position1,Z-Position1,X-Rotation1,Y-Rotation1,Z-Rotation2,X-Position2,Y-Position2,Z-Position2,X-Rotation2,Y-Rotation2,Z-Rotation2,X-Position3,Y-Position3,Z-Position3,X-Rotation3,Y-Rotation3,Z-Rotation3
Trackers,FirstBigTest,2022-05-11T15:09:04,0.5727087,-1.038472,6.80645,-0.3599091,0.6198808,0.6177797,1.055828,-1.321947,6.293231,-0.3718224,0.5951566,0.613162,1.247365,-1.311083,6.663452,-0.3683034,0.603729,0.6167369
Trackers,FirstBigTest,2022-05-11T15:09:04,0.5679922,-1.038428,6.800497,-0.3577779,0.6208401,0.6191018,1.047596,-1.32188,6.284461,-0.3705707,0.5965068,0.6153025,1.241665,-1.311274,6.652614,-0.3656825,0.6044633,0.618606
Trackers,FirstBigTest,2022-05-11T15:09:05,0.5589873,-1.038571,6.793447,-0.3594046,0.6204121,0.6177494,1.040728,-1.321942,6.279696,-0.372056,0.5955154,0.6145319,1.233583,-1.311413,6.648714,-0.3664094,0.6037167,0.6180294
Trackers,FirstBigTest,2022-05-11T15:09:05,0.5561748,-1.038481,6.790655,-0.3613958,0.6193475,0.6166553,1.04066,-1.321679,6.279746,-0.3746172,0.5950233,0.6121296,1.231598,-1.311521,6.64999,-0.3685708,0.6029259,0.616545
Trackers,FirstBigTest,2022-05-11T15:09:05,0.536271,-1.038597,6.76149,-0.3665865,0.6165148,0.6140329,1.029524,-1.321463,6.258556,-0.3791875,0.5919246,0.6098061,1.214409,-1.31154,6.631367,-0.3738725,0.6001367,0.6132182
Trackers,FirstBigTest,2022-05-11T15:09:06,0.4899228,-1.039056,6.698266,-0.3741722,0.6123797,0.6094051,0.9951354,-1.321822,6.207885,-0.3871897,0.5873051,0.6045632,1.171484,-1.311986,6.584865,-0.3820257,0.5956504,0.6082517
Trackers,FirstBigTest,2022-05-11T15:09:06,0.4586999,-1.039312,6.600811,-0.3742634,0.6077872,0.6096523,0.9691105,-1.321918,6.116262,-0.3902017,0.5841004,0.6032304,1.141373,-1.312515,6.495926,-0.385652,0.5930756,0.6059206
Trackers,FirstBigTest,2022-05-11T15:09:06,0.4186317,-1.039212,6.495261,-0.3821728,0.6093056,0.6040882,0.9338014,-1.32155,6.016222,-0.3931879,0.5818533,0.6023254,1.102944,-1.31285,6.39793,-0.3883655,0.5914356,0.6038622
Trackers,FirstBigTest,2022-05-11T15:09:07,0.3812822,-1.039571,6.450952,-0.3717358,0.6137991,0.6106005,0.8820278,-1.321555,5.956589,-0.3843717,0.5880329,0.607662,1.062525,-1.31278,6.332931,-0.3790525,0.5969966,0.6102427
Trackers,FirstBigTest,2022-05-11T15:09:07,0.3538769,-1.040054,6.43069,-0.3647868,0.6167791,0.6155435,0.8433123,-1.322456,5.925596,-0.3773401,0.5918509,0.6118724,1.032163,-1.31301,6.297457,-0.3721867,0.6005712,0.615004
Trackers,FirstBigTest,2022-05-11T15:09:07,0.3726957,-1.039624,6.41448,-0.3501627,0.6254284,0.6229407,0.8381139,-1.3223,5.887767,-0.3630504,0.6003484,0.6208788,1.043161,-1.312992,6.249868,-0.357665,0.6090425,0.6233165
Trackers,FirstBigTest,2022-05-11T15:09:08,0.3983842,-1.038913,6.39004,-0.3432711,0.6286909,0.6266638,0.851985,-1.322073,5.853341,-0.3564828,0.6038342,0.6251529,1.064844,-1.313168,6.211296,-0.3506446,0.612294,0.6276892
Trackers,FirstBigTest,2022-05-11T15:09:08,0.3787196,-1.039311,6.390681,-0.3522023,0.6239134,0.6222625,0.8478532,-1.322223,5.867021,-0.3651369,0.5988521,0.6196617,1.050402,-1.312964,6.230521,-0.3596393,0.6070955,0.6233022
Trackers,FirstBigTest,2022-05-11T15:09:08,0.3592407,-1.039458,6.393081,-0.3629163,0.6183472,0.6160756,0.8456621,-1.322276,5.88516,-0.3755197,0.5922137,0.6139102,1.036834,-1.312781,6.255277,-0.3704813,0.601042,0.617235
Trackers,FirstBigTest,2022-05-11T15:09:09,0.3525274,-1.039604,6.397776,-0.3642482,0.6175365,0.6154445,0.8410125,-1.322028,5.891482,-0.376799,0.5921835,0.6121626,1.030982,-1.313056,6.262628,-0.371718,0.600861,0.615809
Trackers,FirstBigTest,2022-05-11T15:09:09,0.3471332,-1.039862,6.403982,-0.3665531,0.616302,0.6142998,0.8391981,-1.321579,5.901192,-0.3785281,0.5908969,0.6109867,1.026163,-1.313182,6.272843,-0.3741589,0.5992619,0.6147436
Trackers,FirstBigTest,2022-05-11T15:09:09,0.3412126,-1.039547,6.403785,-0.3673524,0.6161519,0.6138246,0.8338847,-1.32161,5.901513,-0.3789987,0.59059,0.6108363,1.020844,-1.313153,6.273493,-0.374536,0.5992348,0.6140702
Trackers,FirstBigTest,2022-05-11T15:09:10,0.3392081,-1.03977,6.412313,-0.3645819,0.6175491,0.6156138,0.8275868,-1.321548,5.905958,-0.3764133,0.5920466,0.612798,1.017814,-1.313384,6.276145,-0.3717697,0.6008384,0.6155754
Trackers,FirstBigTest,2022-05-11T15:09:10,0.3392689,-1.039596,6.418848,-0.3663847,0.6165496,0.6142069,0.8304715,-1.3219,5.915607,-0.3783407,0.5908172,0.6111107,1.018991,-1.31362,6.286831,-0.3739313,0.5998033,0.6142203
Trackers,FirstBigTest,2022-05-11T15:09:10,0.3414078,-1.03961,6.425296,-0.365571,0.617073,0.6146063,0.8318928,-1.32185,5.921064,-0.3775333,0.5910595,0.6126145,1.020494,-1.313471,6.290944,-0.3730649,0.6000845,0.6149575
Trackers,FirstBigTest,2022-05-11T15:09:11,0.3418612,-1.039527,6.42557,-0.3647343,0.6172793,0.6148745,0.8312859,-1.32191,5.920619,-0.3770893,0.5912286,0.6123121,1.020873,-1.313739,6.290679,-0.3721606,0.6002769,0.6153923
Trackers,FirstBigTest,2022-05-11T15:09:11,0.3405685,-1.039516,6.42561,-0.3643951,0.6174973,0.6152074,0.8291438,-1.321617,5.919954,-0.3769499,0.5919242,0.612033,1.019579,-1.313796,6.289562,-0.3719796,0.6001844,0.6158239
Trackers,FirstBigTest,2022-05-11T15:09:11,0.3401586,-1.039508,6.42597,-0.3647152,0.6171461,0.6152746,0.8298984,-1.321165,5.920672,-0.3780356,0.5917374,0.6117445,1.019223,-1.313825,6.290061,-0.3722053,0.6000217,0.6157569
Trackers,FirstBigTest,2022-05-11T15:09:12,0.3401662,-1.039412,6.425684,-0.3648595,0.6173076,0.615124,0.830002,-1.321092,5.920798,-0.3780364,0.5915672,0.6119727,1.019433,-1.313781,6.289789,-0.3720764,0.5998584,0.6161178
Trackers,FirstBigTest,2022-05-11T15:09:12,0.3406498,-1.039161,6.425369,-0.3649229,0.6174634,0.6148413,0.8305175,-1.321073,5.920369,-0.3781304,0.5918916,0.6113009,1.019971,-1.313912,6.289379,-0.3725562,0.5998042,0.6158082
Trackers,FirstBigTest,2022-05-11T15:09:12,0.3405744,-1.039238,6.425502,-0.3649335,0.6172024,0.6149433,0.8304902,-1.321222,5.920791,-0.3778325,0.591917,0.6115656,1.019859,-1.314075,6.289339,-0.3721494,0.600013,0.6156368
Trackers,FirstBigTest,2022-05-11T15:09:13,0.3404889,-1.039035,6.42531,-0.3650973,0.6172108,0.6148571,0.8298725,-1.321541,5.9207,-0.3775777,0.5914826,0.6120414,1.020026,-1.313963,6.289195,-0.3721844,0.6002572,0.6153682
Trackers,FirstBigTest,2022-05-11T15:09:13,0.3406248,-1.039337,6.425281,-0.364643,0.6174173,0.6146111,0.83026,-1.32182,5.921046,-0.3771476,0.5911961,0.6127087,1.020015,-1.313963,6.288972,-0.3724347,0.599994,0.6156688
Trackers,FirstBigTest,2022-05-11T15:09:13,0.340685,-1.039132,6.425666,-0.3648438,0.6172186,0.6149175,0.8298357,-1.32133,5.920939,-0.3770456,0.5917807,0.6112235,1.020167,-1.314108,6.288942,-0.372255,0.5997257,0.6159911
Trackers,FirstBigTest,2022-05-11T15:09:14,0.3406735,-1.039086,6.425529,-0.3644858,0.616845,0.6151963,0.8304455,-1.320834,5.921091,-0.3771478,0.5915067,0.6119935,1.020181,-1.314287,6.288596,-0.3726332,0.5998535,0.6157471
Trackers,FirstBigTest,2022-05-11T15:09:14,0.340858,-1.039113,6.425552,-0.3644733,0.617059,0.6149982,0.8302865,-1.321224,5.921287,-0.3773484,0.5914237,0.6118864,1.02018,-1.314456,6.288544,-0.3728743,0.5997789,0.6157345
Trackers,FirstBigTest,2022-05-11T15:09:14,0.3406765,-1.039046,6.425729,-0.3644743,0.6164622,0.6155456,0.8299277,-1.321081,5.921206,-0.3773816,0.5917277,0.6112465,1.020303,-1.314367,6.288535,-0.3725407,0.6000034,0.6155717
Trackers,FirstBigTest,2022-05-11T15:09:15,0.3407818,-1.038859,6.42582,-0.3647052,0.6170527,0.6149504,0.8299962,-1.321089,5.921256,-0.3774822,0.5914301,0.612076,1.020572,-1.314327,6.288258,-0.3724861,0.6001294,0.6153713
Trackers,FirstBigTest,2022-05-11T15:09:15,0.3404417,-1.038849,6.425867,-0.3648031,0.6170719,0.6148679,0.8300737,-1.320619,5.92129,-0.3774447,0.5913438,0.6123244,1.020367,-1.314301,6.28826,-0.3724552,0.5999909,0.6157171
Trackers,FirstBigTest,2022-05-11T15:09:15,0.34056,-1.038719,6.425874,-0.3648241,0.6170815,0.6148803,0.8297668,-1.32106,5.921766,-0.3777811,0.5917306,0.611487,1.020376,-1.314721,6.288255,-0.3725967,0.5999425,0.6156968
Trackers,FirstBigTest,2022-05-11T15:09:16,0.3405351,-1.038641,6.42601,-0.3649545,0.6170616,0.6149021,0.8305547,-1.320629,5.922037,-0.3775548,0.591544,0.6122541,1.020441,-1.314687,6.288348,-0.3723265,0.5999329,0.6158004
Trackers,FirstBigTest,2022-05-11T15:09:16,0.340642,-1.038613,6.425935,-0.365045,0.6170298,0.6149366,0.8297784,-1.320525,5.921666,-0.377734,0.5913865,0.612193,1.020518,-1.314635,6.288182,-0.3725759,0.599716,0.6159077
Trackers,FirstBigTest,2022-05-11T15:09:16,0.3405137,-1.038607,6.426282,-0.3650053,0.6169679,0.6149167,0.8296608,-1.320798,5.922054,-0.3776637,0.5913354,0.612292,1.020506,-1.314717,6.288033,-0.3725483,0.5998214,0.6158838
Trackers,FirstBigTest,2022-05-11T15:09:17,0.3406296,-1.038495,6.426424,-0.3649536,0.6170039,0.6150035,0.8297666,-1.320743,5.922404,-0.3772589,0.5916712,0.6114384,1.020547,-1.314627,6.287831,-0.3724039,0.5997301,0.6159918
Trackers,FirstBigTest,2022-05-11T15:09:17,0.3404779,-1.038391,6.426497,-0.3649455,0.6169442,0.6150332,0.8298081,-1.32072,5.922421,-0.3761179,0.5913751,0.6115787,1.020667,-1.314712,6.287693,-0.3726537,0.5996293,0.6160682
Trackers,FirstBigTest,2022-05-11T15:09:17,0.3406245,-1.038396,6.426698,-0.3650017,0.6169479,0.6150224,0.8298787,-1.320354,5.922498,-0.3774262,0.5918199,0.6114636,1.020734,-1.31477,6.287729,-0.3726712,0.5995967,0.6159069
Trackers,FirstBigTest,2022-05-11T15:09:18,0.3404287,-1.038223,6.426832,-0.3650297,0.617074,0.6149403,0.8297251,-1.320269,5.922431,-0.3778113,0.5916969,0.6115922,1.020833,-1.314875,6.28757,-0.3727114,0.599817,0.6157911
Trackers,FirstBigTest,2022-05-11T15:09:18,0.3404866,-1.038166,6.426842,-0.3649889,0.6169488,0.6149718,0.8293672,-1.320503,5.922607,-0.377486,0.5913446,0.6123459,1.020642,-1.314935,6.287662,-0.3727699,0.5998948,0.6155667
Trackers,FirstBigTest,2022-05-11T15:09:18,0.3404454,-1.038094,6.427042,-0.3650865,0.6170724,0.6149419,0.8299652,-1.320381,5.923109,-0.3769693,0.5914206,0.6117323,1.020775,-1.315246,6.287443,-0.3727188,0.5995939,0.6160063
Trackers,FirstBigTest,2022-05-11T15:09:19,0.34048,-1.037972,6.427167,-0.3650853,0.6169895,0.6150185,0.829756,-1.319731,5.922773,-0.3767824,0.5915155,0.6122234,1.020637,-1.315078,6.287555,-0.3727036,0.5994349,0.6161341
Trackers,FirstBigTest,2022-05-11T15:09:19,0.3403597,-1.038033,6.427169,-0.3647912,0.6171147,0.6149476,0.8292245,-1.320218,5.923032,-0.3767077,0.5915585,0.6115,1.020872,-1.315135,6.287504,-0.3726194,0.5997998,0.6157867
Trackers,FirstBigTest,2022-05-11T15:09:19,0.3403765,-1.03781,6.427505,-0.364881,0.6170576,0.6148466,0.8301818,-1.319599,5.923668,-0.3767582,0.5914185,0.6119821,1.02081,-1.315101,6.287294,-0.372556,0.5996174,0.6160126
Trackers,FirstBigTest,2022-05-11T15:09:20,0.340453,-1.037934,6.427398,-0.3646713,0.6169965,0.614942,0.8293945,-1.319324,5.923527,-0.3774828,0.5918625,0.6112889,1.020993,-1.315275,6.287134,-0.3723461,0.599488,0.6161902
Trackers,FirstBigTest,2022-05-11T15:09:20,0.3403282,-1.037905,6.427267,-0.3647044,0.6170306,0.6149411,0.8292834,-1.320269,5.923721,-0.3770117,0.5918931,0.6111957,1.020898,-1.315543,6.287082,-0.3724976,0.5994771,0.6161439
Trackers,FirstBigTest,2022-05-11T15:09:20,0.3403847,-1.037864,6.427533,-0.3647299,0.6169801,0.614964,0.8299829,-1.319143,5.923954,-0.3770282,0.5921483,0.6106542,1.020926,-1.315128,6.287139,-0.3723049,0.5993537,0.6164866
Trackers,FirstBigTest,2022-05-11T15:09:21,0.3404789,-1.037958,6.427648,-0.3646829,0.6170909,0.6148511,0.8292118,-1.319231,5.923878,-0.37736,0.5920359,0.6111562,1.020875,-1.315415,6.286966,-0.372328,0.5993112,0.6167551
Trackers,FirstBigTest,2022-05-11T15:09:21,0.3403565,-1.037784,6.427715,-0.3648643,0.6170883,0.6148791,0.8294932,-1.319367,5.924368,-0.3769563,0.5920196,0.611077,1.020996,-1.315415,6.286751,-0.3721905,0.5994936,0.6164282
Trackers,FirstBigTest,2022-05-11T15:09:21,0.3403102,-1.037745,6.427807,-0.3648914,0.6171091,0.6148649,0.8296067,-1.318982,5.924345,-0.3771299,0.5920372,0.6112134,1.021019,-1.315372,6.286813,-0.3722753,0.5995637,0.616296
Trackers,FirstBigTest,2022-05-11T15:09:22,0.3402683,-1.037621,6.427969,-0.3649236,0.6171241,0.6148409,0.8296303,-1.319112,5.924813,-0.3774464,0.5922095,0.6109287,1.02099,-1.315577,6.286733,-0.3725883,0.5994431,0.6160703
Trackers,FirstBigTest,2022-05-11T15:09:22,0.3403676,-1.037662,6.428032,-0.3650623,0.6170335,0.6149405,0.8289081,-1.319254,5.924365,-0.3776187,0.5923346,0.610606,1.020992,-1.315401,6.286515,-0.3725715,0.5996038,0.6158643
Trackers,FirstBigTest,2022-05-11T15:09:22,0.3401995,-1.037401,6.428002,-0.365041,0.6170643,0.6148637,0.8292081,-1.31864,5.92455,-0.3771627,0.592083,0.6112477,1.021184,-1.315683,6.286962,-0.3726032,0.5998757,0.6155788
Trackers,FirstBigTest,2022-05-11T15:09:23,0.3403059,-1.037551,6.428182,-0.3649323,0.6170841,0.6148358,0.8290612,-1.318916,5.924624,-0.3771439,0.5920191,0.6109648,1.021258,-1.315614,6.286495,-0.3726503,0.5997355,0.6159194
Trackers,FirstBigTest,2022-05-11T15:09:23,0.3403143,-1.037448,6.428222,-0.3648462,0.6171194,0.6149655,0.8292483,-1.318558,5.924776,-0.3771029,0.5917208,0.6117164,1.021069,-1.315559,6.286215,-0.3724223,0.5996675,0.6160972
Trackers,FirstBigTest,2022-05-11T15:09:23,0.3402276,-1.037461,6.428235,-0.364722,0.6170813,0.6149068,0.8292391,-1.318634,5.9252,-0.3771919,0.5915553,0.6119757,1.021244,-1.315911,6.286564,-0.3722047,0.5997655,0.6161413
Trackers,FirstBigTest,2022-05-11T15:09:24,0.3402998,-1.037378,6.428398,-0.3648412,0.6170884,0.6148271,0.8292849,-1.31854,5.924924,-0.3774926,0.5915897,0.6117343,1.021237,-1.315862,6.286323,-0.3723914,0.5996296,0.6161407
Trackers,FirstBigTest,2022-05-11T15:09:24,0.3401721,-1.037425,6.428492,-0.3647822,0.6171533,0.6148594,0.8294435,-1.318767,5.925442,-0.3774338,0.5917027,0.6117091,1.021397,-1.315916,6.286247,-0.372533,0.5998226,0.6158606
Trackers,FirstBigTest,2022-05-11T15:09:24,0.3401361,-1.037221,6.428537,-0.3648353,0.6172293,0.614782,0.8290393,-1.318887,5.925365,-0.377606,0.591562,0.611859,1.021237,-1.315932,6.286135,-0.37238,0.5997366,0.6161414
Trackers,FirstBigTest,2022-05-11T15:09:25,0.3402908,-1.037222,6.42863,-0.3650345,0.6171564,0.6148341,0.8292932,-1.318373,5.925575,-0.3773523,0.5915503,0.6120686,1.021322,-1.315964,6.28602,-0.3725352,0.5997078,0.6160132
Trackers,FirstBigTest,2022-05-11T15:09:25,0.3402005,-1.037252,6.428719,-0.3650148,0.6171202,0.6148884,0.8289815,-1.318191,5.925162,-0.3780212,0.5918851,0.6116284,1.021326,-1.315977,6.286112,-0.3724304,0.5996742,0.6161122
Trackers,FirstBigTest,2022-05-11T15:09:25,0.3400914,-1.037135,6.428776,-0.3650867,0.617138,0.6148613,0.8285768,-1.318679,5.925558,-0.3772298,0.591878,0.6111859,1.02113,-1.316295,6.286085,-0.372511,0.5996176,0.6160858
Trackers,FirstBigTest,2022-05-11T15:09:26,0.3401376,-1.037107,6.428898,-0.3649403,0.6172789,0.6147122,0.8282624,-1.318795,5.925601,-0.3770116,0.591767,0.6113611,1.02128,-1.315997,6.285684,-0.372507,0.5995636,0.616183
Trackers,FirstBigTest,2022-05-11T15:09:26,0.340213,-1.037015,6.429028,-0.3649566,0.6172583,0.6148069,0.8288198,-1.318261,5.925582,-0.3766362,0.5917777,0.6114219,1.021576,-1.316026,6.28582,-0.3724491,0.5995477,0.6161923
Trackers,FirstBigTest,2022-05-11T15:09:26,0.3401028,-1.037044,6.429038,-0.3648628,0.6172188,0.6147877,0.8289336,-1.318235,5.925961,-0.3769143,0.5916378,0.6118484,1.021395,-1.316029,6.285668,-0.372652,0.5995594,0.6161616
Trackers,FirstBigTest,2022-05-11T15:09:27,0.3400792,-1.036992,6.429141,-0.3648127,0.6172892,0.6146952,0.8288371,-1.318141,5.925797,-0.3770615,0.5918064,0.6114803,1.021452,-1.315816,6.285382,-0.3722593,0.5995206,0.6163858
Trackers,FirstBigTest,2022-05-11T15:09:27,0.3402043,-1.036898,6.42933,-0.3647803,0.6172443,0.614808,0.8293014,-1.318009,5.926506,-0.3769344,0.5916995,0.611654,1.021568,-1.316251,6.285669,-0.3723383,0.5993608,0.6164171
Trackers,FirstBigTest,2022-05-11T15:09:27,0.3402222,-1.036918,6.429357,-0.364804,0.617348,0.6147286,0.8288516,-1.317738,5.926176,-0.3774328,0.5919246,0.6113226,1.02167,-1.316347,6.285676,-0.3726107,0.5993333,0.6163186
Trackers,FirstBigTest,2022-05-11T15:09:28,0.3400433,-1.03678,6.429468,-0.3649409,0.6172394,0.614773,0.8287584,-1.317724,5.926245,-0.3769469,0.5915667,0.6121342,1.021488,-1.316134,6.285347,-0.3725257,0.5994815,0.6162699
Trackers,FirstBigTest,2022-05-11T15:09:28,0.3400429,-1.036779,6.429295,-0.3649306,0.6173199,0.6145736,0.8288735,-1.317707,5.926018,-0.3771833,0.5913208,0.6126565,1.021484,-1.316421,6.285325,-0.3724813,0.5994303,0.6162978
Trackers,FirstBigTest,2022-05-11T15:09:28,0.339922,-1.036631,6.429553,-0.3650655,0.6172526,0.6146173,0.828747,-1.317847,5.926306,-0.3769272,0.5915726,0.6115924,1.021609,-1.316359,6.285399,-0.3725577,0.5993451,0.616401
Trackers,FirstBigTest,2022-05-11T15:09:29,0.3401021,-1.036763,6.429573,-0.3649013,0.6172432,0.6147507,0.8282925,-1.318088,5.92647,-0.3772973,0.5921468,0.6110344,1.02166,-1.316268,6.28532,-0.3724158,0.599481,0.6162527
Trackers,FirstBigTest,2022-05-11T15:09:29,0.3400146,-1.036672,6.429741,-0.3650238,0.6172679,0.6146531,0.8285359,-1.318526,5.926777,-0.3767426,0.591598,0.6115837,1.021483,-1.316524,6.285114,-0.3724075,0.5994496,0.6164618
Trackers,FirstBigTest,2022-05-11T15:09:29,0.3400163,-1.036799,6.429758,-0.3648366,0.6173396,0.6147049,0.8290123,-1.317441,5.927083,-0.3768681,0.5914713,0.6120056,1.021693,-1.316603,6.285248,-0.3725037,0.5995018,0.6164
Trackers,FirstBigTest,2022-05-11T15:09:30,0.3399825,-1.036514,6.429797,-0.3648614,0.6173373,0.6146489,0.8284301,-1.318023,5.926879,-0.3765993,0.5917587,0.6114091,1.021715,-1.316279,6.285084,-0.3723836,0.5995112,0.616528
Trackers,FirstBigTest,2022-05-11T15:09:30,0.34005,-1.03656,6.429997,-0.3648483,0.617336,0.6146786,0.8283105,-1.317822,5.926961,-0.3768127,0.5918126,0.6116134,1.021781,-1.316622,6.284942,-0.372424,0.5994486,0.6163896
Trackers,FirstBigTest,2022-05-11T15:09:30,0.3391916,-1.034695,6.429713,-0.3634927,0.616291,0.6159545,0.8278762,-1.315985,5.926884,-0.3769909,0.59166,0.611971,1.021219,-1.312791,6.28616,-0.3727367,0.5995116,0.6163518
Trackers,FirstBigTest,2022-05-11T15:09:31,0.3403994,-1.03652,6.430135,-0.3629279,0.6162256,0.6159914,0.8276501,-1.321526,5.925966,-0.3774882,0.5914325,0.6115288,1.021492,-1.318833,6.284594,-0.3717818,0.5991589,0.6168894
Trackers,FirstBigTest,2022-05-11T15:09:31,0.340136,-1.036584,6.429972,-0.3647039,0.6178177,0.6141961,0.8289016,-1.317213,5.927435,-0.3775132,0.5915994,0.61191,1.021963,-1.316632,6.284879,-0.3724434,0.5990337,0.6166921
Trackers,FirstBigTest,2022-05-11T15:09:31,0.3395504,-1.036375,6.429468,-0.3646138,0.6173035,0.6149586,0.8275006,-1.317177,5.926496,-0.3768869,0.5917654,0.6119913,1.021285,-1.316527,6.283548,-0.3724258,0.5995896,0.6164846
Trackers,FirstBigTest,2022-05-11T15:09:32,0.3325773,-1.0365,6.422524,-0.3630414,0.6185864,0.6156417,0.8180148,-1.317154,5.916816,-0.3757847,0.5929192,0.6127528,1.013804,-1.316521,6.273064,-0.3711666,0.6003778,0.617359
Trackers,FirstBigTest,2022-05-11T15:09:32,0.2932687,-1.037276,6.379325,-0.3632156,0.6224132,0.6147423,0.7734755,-1.317685,5.869067,-0.3734794,0.5943787,0.6151667,0.9724635,-1.317333,6.223492,-0.3684571,0.6025973,0.6185974
Trackers,FirstBigTest,2022-05-11T15:09:32,0.2175429,-1.038602,6.309028,-0.3635053,0.6212456,0.6152985,0.6998101,-1.318445,5.801003,-0.3748987,0.5937857,0.6147006,0.8982974,-1.317192,6.156266,-0.3694716,0.6018943,0.6184739
Trackers,FirstBigTest,2022-05-11T15:09:33,0.1537467,-1.038685,6.250441,-0.3619052,0.6191866,0.6165374,0.6368507,-1.319432,5.743894,-0.3757627,0.5936354,0.6138712,0.8340176,-1.318259,6.099618,-0.3705398,0.6017164,0.6174158
Trackers,FirstBigTest,2022-05-11T15:09:33,0.1031836,-1.039621,6.203385,-0.3646696,0.6203874,0.6144845,0.5878453,-1.320557,5.698943,-0.3772745,0.5935147,0.6132966,0.7844067,-1.318073,6.05507,-0.371897,0.6016538,0.6170362
Trackers,FirstBigTest,2022-05-11T15:09:33,0.05957704,-1.040722,6.164527,-0.3639952,0.6198159,0.6151141,0.5442457,-1.321849,5.660091,-0.3775586,0.5935446,0.6135159,0.7407215,-1.318914,6.015979,-0.3722826,0.601787,0.616824
Trackers,FirstBigTest,2022-05-11T15:09:34,0.01156128,-1.042296,6.123937,-0.3607163,0.6219504,0.6174719,0.4895999,-1.32208,5.613157,-0.3742136,0.5959935,0.6161454,0.69079,-1.319579,5.966421,-0.368215,0.6043347,0.6188552
Trackers,FirstBigTest,2022-05-11T15:09:34,-0.04239649,-1.042582,6.07514,-0.3301746,0.6328663,0.6339217,0.3907299,-1.322905,5.526637,-0.3473898,0.6095878,0.6315219,0.6206951,-1.321118,5.862345,-0.3408376,0.6180862,0.6334226
Trackers,FirstBigTest,2022-05-11T15:09:34,-0.1000746,-1.043383,6.016087,-0.3004737,0.6542978,0.6448134,0.269761,-1.325352,5.424118,-0.3133048,0.6277284,0.6484964,0.5353146,-1.322457,5.733055,-0.3057884,0.6355662,0.650601
Trackers,FirstBigTest,2022-05-11T15:09:35,-0.1313565,-1.042851,5.965144,-0.2617372,0.6625575,0.6653947,0.1716408,-1.326669,5.336806,-0.2777336,0.6434988,0.664149,0.4696148,-1.322976,5.615814,-0.2701308,0.6497189,0.6664494
Trackers,FirstBigTest,2022-05-11T15:09:35,-0.1751225,-1.043581,5.865884,-0.2738551,0.6603893,0.6579329,0.1518647,-1.327127,5.250513,-0.2900562,0.6390995,0.6580683,0.4380476,-1.323447,5.540524,-0.2833452,0.6452328,0.6609403
Trackers,FirstBigTest,2022-05-11T15:09:35,-0.2531051,-1.046091,5.664426,-0.3304944,0.637332,0.6397133,0.1602551,-1.327971,5.102443,-0.3373109,0.6163972,0.6362747,0.4014902,-1.323527,5.431371,-0.3306451,0.6234594,0.6399525
Trackers,FirstBigTest,2022-05-11T15:09:36,-0.3223302,-1.04613,5.471228,-0.3122132,0.6346036,0.6421593,0.09541976,-1.327827,4.912693,-0.3392467,0.615283,0.6355536,0.3347695,-1.321626,5.243042,-0.3322864,0.6224821,0.6388572
Trackers,FirstBigTest,2022-05-11T15:09:36,-0.4090988,-1.048156,5.295647,-0.3246295,0.6658996,0.6223527,-0.02181095,-1.330576,4.717577,-0.3233162,0.6246762,0.6432804,0.2340973,-1.325345,5.03436,-0.315593,0.6319227,0.6461491
Trackers,FirstBigTest,2022-05-11T15:09:36,-0.5164027,-1.048898,5.096691,-0.3062958,0.657022,0.6415779,-0.1452729,-1.33255,4.509282,-0.315099,0.6294503,0.6469603,0.1197175,-1.327022,4.820235,-0.3072626,0.6361989,0.6500832
Trackers,FirstBigTest,2022-05-11T15:09:37,-0.6235724,-1.04975,4.880177,-0.2943835,0.6564885,0.6432846,-0.2528942,-1.335433,4.293262,-0.3154151,0.6314571,0.6449033,0.01253333,-1.328976,4.605217,-0.3077222,0.637337,0.6488854
Trackers,FirstBigTest,2022-05-11T15:09:37,-0.7433207,-1.053002,4.658846,-0.3123502,0.659214,0.6352609,-0.3632578,-1.337338,4.07896,-0.3182599,0.6278844,0.6441966,-0.1024895,-1.331491,4.394653,-0.3120073,0.6339871,0.6479945
Trackers,FirstBigTest,2022-05-11T15:09:37,-0.8887573,-1.054812,4.42666,-0.3087873,0.6461121,0.6355373,-0.4824957,-1.336959,3.863245,-0.3325972,0.6192815,0.6374036,-0.2368617,-1.333586,4.192287,-0.3250593,0.6260387,0.6412237
Trackers,FirstBigTest,2022-05-11T15:09:38,-1.0361,-1.055146,4.204218,-0.381341,0.6604429,0.5940821,-0.601472,-1.336801,3.659497,-0.3464191,0.6106384,0.6292131,-0.3725833,-1.33619,4.001185,-0.3385427,0.6167598,0.6340937
Trackers,FirstBigTest,2022-05-11T15:09:38,-1.181098,-1.054143,4.006876,-0.3284799,0.6500949,0.5973399,-0.7176976,-1.337934,3.488677,-0.3625574,0.6005747,0.6198515,-0.5081619,-1.335806,3.844191,-0.3568837,0.6079606,0.6238052
Trackers,FirstBigTest,2022-05-11T15:09:38,-1.317654,-1.055427,3.832561,-0.3646727,0.6317084,0.609576,-0.8420056,-1.338498,3.324354,-0.3694859,0.5985619,0.6154683,-0.6387314,-1.334695,3.683231,-0.3649038,0.6067279,0.6188372
