Device,TestName,Date,X-Position1,Y-Position1,Z-Position1,X-Rotation1,Y-Rotation1,Z-Rotation2,X-Position2,Y-Position2,Z-Position2,X-Rotation2,Y-Rotation2,Z-Rotation2,X-Position3,Y-Position3,Z-Position3,X-Rotation3,Y-Rotation3,Z-Rotation3
Trackers,FirstBigTest,2022-05-11T15:08:10,-1.857061,-1.065776,2.617784,-0.1832213,-0.6726638,-0.6859272,-2.367155,-1.356822,2.145733,-0.1677426,-0.6768704,-0.6963506,-2.001447,-1.353598,1.963437,-0.1686493,-0.6742257,-0.6941121
Trackers,FirstBigTest,2022-05-11T15:08:10,-1.8571,-1.065685,2.617661,-0.1831619,-0.6725979,-0.6859868,-2.367248,-1.356777,2.145609,-0.1674029,-0.6772105,-0.6961023,-2.001342,-1.353633,1.963426,-0.1686422,-0.6747878,-0.6934911
Trackers,FirstBigTest,2022-05-11T15:08:10,-1.856974,-1.065816,2.61786,-0.1831263,-0.6725752,-0.6860355,-2.367204,-1.356886,2.145803,-0.1672607,-0.6771365,-0.6961641,-2.001571,-1.353661,1.96362,-0.1685584,-0.6748909,-0.6934283
Trackers,FirstBigTest,2022-05-11T15:08:10,-1.857026,-1.065661,2.617843,-0.1831985,-0.6724652,-0.6861166,-2.367304,-1.356847,2.145624,-0.1670897,-0.6772773,-0.6960861,-2.001766,-1.353927,1.963774,-0.1686916,-0.6751017,-0.6931022
Trackers,FirstBigTest,2022-05-11T15:08:10,-1.85707,-1.065792,2.617892,-0.1832049,-0.6724629,-0.686121,-2.367241,-1.3568,2.14568,-0.1672084,-0.6772108,-0.6961034,-2.001543,-1.353546,1.963231,-0.1682231,-0.6744737,-0.6939413
Trackers,FirstBigTest,2022-05-11T15:08:10,-1.856965,-1.06571,2.617814,-0.1832521,-0.6725807,-0.6859826,-2.367337,-1.357077,2.145612,-0.1675991,-0.676822,-0.6963279,-2.002331,-1.354111,1.964249,-0.168356,-0.6753481,-0.6927268
Trackers,FirstBigTest,2022-05-11T15:08:10,-1.85693,-1.065775,2.617849,-0.1833538,-0.672538,-0.6859841,-2.367111,-1.356877,2.145587,-0.1675748,-0.6768389,-0.6963176,-2.00176,-1.353449,1.963559,-0.1686334,-0.6751226,-0.6930116
Trackers,FirstBigTest,2022-05-11T15:08:10,-1.856862,-1.065785,2.617768,-0.1831902,-0.672652,-0.6859446,-2.367123,-1.356777,2.14564,-0.1673826,-0.6768897,-0.6963295,-2.001882,-1.353714,1.963675,-0.1683744,-0.6750394,-0.6932049
Trackers,FirstBigTest,2022-05-11T15:08:10,-1.857011,-1.065773,2.617924,-0.1832782,-0.6726012,-0.6859549,-2.367391,-1.357087,2.145522,-0.1679848,-0.6765552,-0.6964834,-2.00194,-1.353753,1.964094,-0.1683516,-0.6753243,-0.6928908
Trackers,FirstBigTest,2022-05-11T15:08:11,-1.856984,-1.065675,2.617848,-0.183374,-0.6725177,-0.6859972,-2.367281,-1.357071,2.145508,-0.1689656,-0.6759649,-0.696807,-2.001748,-1.353179,1.963733,-0.1682678,-0.6749631,-0.6933787
Trackers,FirstBigTest,2022-05-11T15:08:11,-1.85706,-1.065781,2.61788,-0.1833579,-0.6725174,-0.6860073,-2.367115,-1.356838,2.145661,-0.1687889,-0.6760193,-0.6968128,-2.001849,-1.353555,1.96398,-0.1684244,-0.6744893,-0.6939672
Trackers,FirstBigTest,2022-05-11T15:08:11,-1.856972,-1.065776,2.617869,-0.183373,-0.6725603,-0.6859783,-2.367109,-1.357099,2.145601,-0.1682989,-0.6763477,-0.6966671,-2.001967,-1.353676,1.963889,-0.168771,-0.6744736,-0.6938869
Trackers,FirstBigTest,2022-05-11T15:08:11,-1.857025,-1.065893,2.61806,-0.1833033,-0.6726037,-0.6859651,-2.367337,-1.356706,2.145829,-0.1683574,-0.6763495,-0.6966628,-2.001799,-1.353335,1.963534,-0.1685776,-0.6740976,-0.6944041
Trackers,FirstBigTest,2022-05-11T15:08:11,-1.857015,-1.065734,2.61802,-0.1834217,-0.6725614,-0.6859376,-2.367433,-1.357073,2.145538,-0.168925,-0.6760913,-0.6967071,-2.001694,-1.353435,1.963512,-0.1688586,-0.6738201,-0.6947523
Trackers,FirstBigTest,2022-05-11T15:08:11,-1.856868,-1.06579,2.61805,-0.1833201,-0.6725857,-0.6859657,-2.367124,-1.356791,2.145556,-0.1684571,-0.6763618,-0.6965939,-2.001671,-1.353221,1.963873,-0.1688538,-0.6746022,-0.6937364
Trackers,FirstBigTest,2022-05-11T15:08:11,-1.856954,-1.065682,2.617939,-0.1831829,-0.67259,-0.6859807,-2.367254,-1.356823,2.145599,-0.1683925,-0.6763414,-0.6966604,-2.00215,-1.353536,1.963924,-0.168758,-0.6750268,-0.6931254
Trackers,FirstBigTest,2022-05-11T15:08:11,-1.856987,-1.065531,2.618062,-0.1831692,-0.6724625,-0.6860858,-2.367306,-1.356993,2.14568,-0.1689111,-0.6760496,-0.6968416,-2.002054,-1.353286,1.963722,-0.1690124,-0.675383,-0.6926288
Trackers,FirstBigTest,2022-05-11T15:08:11,-1.856951,-1.065608,2.618069,-0.1831005,-0.6726304,-0.685946,-2.367255,-1.356741,2.145569,-0.1683211,-0.6762928,-0.6967376,-2.002152,-1.353765,1.964051,-0.1686923,-0.6753062,-0.692863
Trackers,FirstBigTest,2022-05-11T15:08:12,-1.85694,-1.065637,2.618006,-0.1831291,-0.6726566,-0.6859477,-2.367355,-1.35685,2.145476,-0.1681475,-0.6765992,-0.6965151,-2.002116,-1.353538,1.963894,-0.1683732,-0.6753117,-0.6928882
Trackers,FirstBigTest,2022-05-11T15:08:12,-1.857039,-1.065655,2.617998,-0.1832042,-0.6725839,-0.6860034,-2.367379,-1.356694,2.145589,-0.1685276,-0.6763228,-0.696686,-2.002075,-1.35346,1.964078,-0.1676909,-0.6753191,-0.6930113
Trackers,FirstBigTest,2022-05-11T15:08:12,-1.857026,-1.06572,2.618114,-0.1831843,-0.6725687,-0.6860012,-2.367329,-1.35686,2.145572,-0.1683667,-0.6763337,-0.6966951,-2.001692,-1.353114,1.963444,-0.1676417,-0.6752889,-0.6930296
Trackers,FirstBigTest,2022-05-11T15:08:12,-1.856908,-1.065609,2.618127,-0.1831414,-0.6725016,-0.6860854,-2.367208,-1.356892,2.145512,-0.1679862,-0.6766552,-0.6965054,-2.001589,-1.353018,1.96348,-0.1677628,-0.6754504,-0.6927869
Trackers,FirstBigTest,2022-05-11T15:08:12,-1.856889,-1.065626,2.618115,-0.1831975,-0.6724074,-0.6861278,-2.367251,-1.356969,2.145508,-0.1686772,-0.6760834,-0.6968768,-2.001747,-1.353343,1.963637,-0.1679604,-0.6751965,-0.6931269
Trackers,FirstBigTest,2022-05-11T15:08:12,-1.85707,-1.065681,2.618144,-0.183199,-0.6723028,-0.6862414,-2.367509,-1.357008,2.145404,-0.1689071,-0.6758327,-0.6970819,-2.001949,-1.353757,1.963933,-0.1680722,-0.6754983,-0.6927035
Trackers,FirstBigTest,2022-05-11T15:08:12,-1.857032,-1.065698,2.618064,-0.1833702,-0.6721801,-0.6863109,-2.367245,-1.356932,2.145454,-0.1690953,-0.6758153,-0.6970627,-2.001553,-1.353054,1.96322,-0.1683941,-0.6759906,-0.6921267
Trackers,FirstBigTest,2022-05-11T15:08:12,-1.856813,-1.065654,2.618087,-0.1833346,-0.672302,-0.6862205,-2.367436,-1.356961,2.145365,-0.1689782,-0.6761314,-0.6967632,-2.001521,-1.353491,1.963689,-0.1678002,-0.6752855,-0.69309
Trackers,FirstBigTest,2022-05-11T15:08:12,-1.856992,-1.065696,2.618266,-0.1832677,-0.6721804,-0.6863562,-2.367319,-1.356665,2.145547,-0.1684675,-0.6763337,-0.6967017,-2.001377,-1.353,1.963542,-0.168037,-0.6754189,-0.6927956
Trackers,FirstBigTest,2022-05-11T15:08:13,-1.856921,-1.065604,2.618227,-0.1832325,-0.6722578,-0.68628,-2.367318,-1.357028,2.145459,-0.1685513,-0.67624,-0.6967542,-2.001452,-1.353323,1.963646,-0.1674291,-0.6755216,-0.6928146
Trackers,FirstBigTest,2022-05-11T15:08:13,-1.856816,-1.065645,2.618182,-0.1831416,-0.6723461,-0.6862708,-2.367209,-1.356864,2.145454,-0.1685223,-0.6762754,-0.696712,-2.001331,-1.353045,1.963403,-0.1675504,-0.675289,-0.6931189
Trackers,FirstBigTest,2022-05-11T15:08:13,-1.857007,-1.065685,2.618225,-0.1831564,-0.6723567,-0.6862333,-2.367372,-1.356939,2.145486,-0.1684361,-0.6761885,-0.6968012,-2.00166,-1.353328,1.963686,-0.1678057,-0.6750946,-0.6933134
Trackers,FirstBigTest,2022-05-11T15:08:13,-1.8569,-1.065674,2.618179,-0.1830789,-0.6723786,-0.6862795,-2.367468,-1.356896,2.145452,-0.1683046,-0.6763812,-0.6966506,-2.001503,-1.353333,1.963495,-0.1678726,-0.6744161,-0.6940575
Trackers,FirstBigTest,2022-05-11T15:08:13,-1.856877,-1.065539,2.618257,-0.1831611,-0.6724435,-0.68617,-2.367419,-1.357068,2.14532,-0.1689373,-0.676024,-0.6967942,-2.001595,-1.353226,1.963507,-0.1678906,-0.6743151,-0.6942213
Trackers,FirstBigTest,2022-05-11T15:08:13,-1.856932,-1.065593,2.618203,-0.1830822,-0.6724966,-0.6861027,-2.367521,-1.35683,2.14532,-0.1690256,-0.6758859,-0.6969351,-2.001498,-1.353228,1.963724,-0.1680473,-0.6749685,-0.693382
Trackers,FirstBigTest,2022-05-11T15:08:13,-1.856972,-1.065572,2.618134,-0.1831148,-0.6723621,-0.6861981,-2.367399,-1.356862,2.145425,-0.1687173,-0.6759086,-0.697001,-2.001525,-1.353304,1.96355,-0.1684653,-0.674801,-0.6933553
Trackers,FirstBigTest,2022-05-11T15:08:13,-1.85686,-1.065505,2.618347,-0.1829259,-0.672345,-0.6862684,-2.367214,-1.356964,2.145366,-0.1683346,-0.6761058,-0.6969225,-2.001481,-1.353624,1.963931,-0.1681376,-0.6747711,-0.6934838
Trackers,FirstBigTest,2022-05-11T15:08:13,-1.856784,-1.065842,2.618286,-0.1830294,-0.6724898,-0.6861075,-2.367254,-1.35719,2.14545,-0.1680129,-0.6764827,-0.6966153,-2.00106,-1.353044,1.963444,-0.1682649,-0.6745224,-0.6938444
Trackers,FirstBigTest,2022-05-11T15:08:14,-1.856974,-1.065643,2.618264,-0.1831181,-0.6726121,-0.6859658,-2.367353,-1.35692,2.145378,-0.1677476,-0.6766403,-0.6965307,-2.001504,-1.353525,1.963531,-0.1680207,-0.6745957,-0.6937729
Trackers,FirstBigTest,2022-05-11T15:08:14,-1.856831,-1.065697,2.618229,-0.1832097,-0.672547,-0.6860027,-2.367331,-1.356907,2.145353,-0.1675868,-0.6767431,-0.6964584,-2.001484,-1.353488,1.96352,-0.167806,-0.674508,-0.6939629
Trackers,FirstBigTest,2022-05-11T15:08:14,-1.856881,-1.065717,2.618345,-0.1830565,-0.6727551,-0.6858571,-2.367446,-1.357129,2.145067,-0.1677603,-0.676502,-0.6966248,-2.001634,-1.353632,1.963782,-0.1680895,-0.6746847,-0.6936554
Trackers,FirstBigTest,2022-05-11T15:08:14,-1.856752,-1.065701,2.61826,-0.1830224,-0.6726885,-0.6859375,-2.36717,-1.356802,2.145374,-0.1679557,-0.676401,-0.6966553,-2.001346,-1.353331,1.963896,-0.1678684,-0.6746974,-0.6936814
Trackers,FirstBigTest,2022-05-11T15:08:14,-1.856894,-1.065533,2.618305,-0.1830449,-0.6725495,-0.6860675,-2.367549,-1.357125,2.145144,-0.1686023,-0.6760042,-0.6968655,-2.001392,-1.353328,1.963358,-0.1678502,-0.6746556,-0.6938937
Trackers,FirstBigTest,2022-05-11T15:08:14,-1.856893,-1.065641,2.618488,-0.1831626,-0.6724098,-0.6861408,-2.367431,-1.357114,2.145339,-0.1686286,-0.6758837,-0.6969453,-2.001454,-1.35336,1.963716,-0.167794,-0.6745877,-0.6940036
Trackers,FirstBigTest,2022-05-11T15:08:14,-1.856723,-1.065512,2.61839,-0.1832105,-0.672397,-0.6861241,-2.3673,-1.356793,2.145368,-0.168996,-0.6757814,-0.6969785,-2.00113,-1.353202,1.963463,-0.1679159,-0.6743553,-0.6942734
Trackers,FirstBigTest,2022-05-11T15:08:14,-1.85688,-1.065626,2.618443,-0.1831392,-0.6724527,-0.6861057,-2.367422,-1.356747,2.145298,-0.1685022,-0.6761521,-0.6967974,-2.001301,-1.353147,1.963371,-0.1680894,-0.6748657,-0.6935649
Trackers,FirstBigTest,2022-05-11T15:08:14,-1.856801,-1.065544,2.61843,-0.1831032,-0.672529,-0.6860601,-2.367344,-1.356939,2.145231,-0.1681391,-0.6764849,-0.696591,-2.001304,-1.353176,1.963745,-0.1681703,-0.6746926,-0.6938083
Trackers,FirstBigTest,2022-05-11T15:08:15,-1.856871,-1.065609,2.618487,-0.183163,-0.6724914,-0.6860573,-2.367335,-1.356938,2.145303,-0.1680567,-0.6765969,-0.6965399,-2.001298,-1.35323,1.963691,-0.167996,-0.6743841,-0.6941835
Trackers,FirstBigTest,2022-05-11T15:08:15,-1.85684,-1.065608,2.618453,-0.1831619,-0.6725525,-0.6860272,-2.367329,-1.356886,2.145313,-0.1678355,-0.6765629,-0.6965921,-2.001397,-1.35327,1.963635,-0.1676894,-0.6747516,-0.6937021
Trackers,FirstBigTest,2022-05-11T15:08:15,-1.856894,-1.065598,2.618448,-0.1831709,-0.6726121,-0.6859729,-2.367363,-1.356926,2.145256,-0.167705,-0.6766454,-0.6965454,-2.001446,-1.353222,1.963624,-0.1679207,-0.6749073,-0.6935121
Trackers,FirstBigTest,2022-05-11T15:08:15,-1.856835,-1.065599,2.618555,-0.1832224,-0.6726976,-0.6858729,-2.367413,-1.357139,2.1453,-0.1689671,-0.675823,-0.6969947,-2.001421,-1.353565,1.963814,-0.167657,-0.6754531,-0.6930005
Trackers,FirstBigTest,2022-05-11T15:08:15,-1.856917,-1.065501,2.618511,-0.1832037,-0.6726019,-0.6859552,-2.367204,-1.356929,2.145169,-0.1685653,-0.6761296,-0.6968205,-2.001521,-1.353285,1.963733,-0.1680072,-0.6753581,-0.6929819
Trackers,FirstBigTest,2022-05-11T15:08:15,-1.856806,-1.065525,2.618511,-0.1831198,-0.6727101,-0.6858911,-2.367334,-1.356937,2.145382,-0.1687422,-0.6759289,-0.6969457,-2.001259,-1.353216,1.963454,-0.1681529,-0.6752849,-0.6931779
Trackers,FirstBigTest,2022-05-11T15:08:15,-1.856849,-1.065653,2.618652,-0.1830417,-0.6726953,-0.6859473,-2.367382,-1.357055,2.145273,-0.168212,-0.6763763,-0.6967171,-2.001695,-1.353426,1.963904,-0.1680982,-0.6750627,-0.6933873
Trackers,FirstBigTest,2022-05-11T15:08:15,-1.856793,-1.065601,2.618551,-0.1830398,-0.6726398,-0.6859866,-2.367389,-1.356862,2.145228,-0.1680717,-0.6764195,-0.6966937,-2.001436,-1.353384,1.963865,-0.1680394,-0.6748544,-0.6936713
Trackers,FirstBigTest,2022-05-11T15:08:15,-1.856816,-1.065587,2.618566,-0.1829993,-0.6725841,-0.6860175,-2.367467,-1.356964,2.145225,-0.1689735,-0.6758431,-0.6969821,-2.001507,-1.353455,1.963481,-0.1676642,-0.67475,-0.6938698
Trackers,FirstBigTest,2022-05-11T15:08:16,-1.856754,-1.065533,2.618649,-0.1830857,-0.672515,-0.6860534,-2.367229,-1.356855,2.145251,-0.1693679,-0.6756008,-0.6971245,-2.001153,-1.353258,1.963507,-0.1676562,-0.6739755,-0.6947561
Trackers,FirstBigTest,2022-05-11T15:08:16,-1.856844,-1.065619,2.618553,-0.1830982,-0.6724465,-0.6860962,-2.367494,-1.356984,2.145226,-0.1694579,-0.6755021,-0.6971897,-2.001238,-1.353399,1.963494,-0.1676671,-0.6742742,-0.6943622
Trackers,FirstBigTest,2022-05-11T15:08:16,-1.856868,-1.065578,2.61865,-0.183128,-0.6723901,-0.6861366,-2.367292,-1.356888,2.145164,-0.1691807,-0.6755445,-0.6972225,-2.001423,-1.353281,1.963497,-0.1677653,-0.6744152,-0.694126
Trackers,FirstBigTest,2022-05-11T15:08:16,-1.8568,-1.065486,2.618702,-0.1831424,-0.6724771,-0.6860823,-2.36729,-1.356963,2.145147,-0.1687914,-0.675689,-0.6972066,-2.001164,-1.353444,1.963413,-0.1678944,-0.6741883,-0.694491
Trackers,FirstBigTest,2022-05-11T15:08:16,-1.856834,-1.065455,2.618711,-0.1831258,-0.6725112,-0.6860405,-2.367354,-1.356912,2.145203,-0.1688576,-0.6756835,-0.6971658,-2.001607,-1.353689,1.963925,-0.1681245,-0.674437,-0.6940323
Trackers,FirstBigTest,2022-05-11T15:08:16,-1.856802,-1.065601,2.618751,-0.183182,-0.672509,-0.6860321,-2.367419,-1.356875,2.145241,-0.1692961,-0.6753904,-0.697324,-2.001406,-1.353297,1.963392,-0.1680914,-0.6741388,-0.6944591
Trackers,FirstBigTest,2022-05-11T15:08:16,-1.856889,-1.065365,2.618772,-0.1830355,-0.6725033,-0.6861018,-2.367324,-1.356963,2.145107,-0.1686471,-0.6757551,-0.6971431,-2.001354,-1.352886,1.963583,-0.1679957,-0.6746004,-0.6938753
Trackers,FirstBigTest,2022-05-11T15:08:16,-1.85671,-1.065397,2.61881,-0.1830284,-0.672523,-0.6860753,-2.367434,-1.356676,2.145207,-0.1685266,-0.6757007,-0.6972336,-2.001383,-1.353291,1.96392,-0.1682377,-0.6744144,-0.6940666
Trackers,FirstBigTest,2022-05-11T15:08:16,-1.856687,-1.065537,2.618822,-0.1830115,-0.6726216,-0.6859849,-2.367199,-1.357019,2.145201,-0.1689713,-0.6755489,-0.6972418,-2.001312,-1.353331,1.963624,-0.1680726,-0.6741384,-0.6945153
Trackers,FirstBigTest,2022-05-11T15:08:17,-1.856689,-1.065586,2.618822,-0.1830466,-0.6726383,-0.6859269,-2.367507,-1.357018,2.145034,-0.1695433,-0.6752822,-0.6973557,-2.001619,-1.353596,1.963723,-0.1678568,-0.6746157,-0.6939827
Trackers,FirstBigTest,2022-05-11T15:08:17,-1.856762,-1.065446,2.618827,-0.1830625,-0.6725945,-0.6859512,-2.367504,-1.356989,2.145057,-0.1693813,-0.6752806,-0.6973958,-2.001436,-1.353098,1.963581,-0.1680718,-0.674669,-0.6939102
Trackers,FirstBigTest,2022-05-11T15:08:17,-1.856722,-1.065565,2.618936,-0.1831482,-0.6726776,-0.6858764,-2.367346,-1.357042,2.145041,-0.1699051,-0.6747423,-0.6978015,-2.001324,-1.353416,1.963599,-0.1681797,-0.6742883,-0.6944147
Trackers,FirstBigTest,2022-05-11T15:08:17,-1.856682,-1.065465,2.618846,-0.1830963,-0.6726913,-0.6859286,-2.367229,-1.356917,2.145278,-0.1699113,-0.674711,-0.6978327,-2.001164,-1.353215,1.963491,-0.1680536,-0.6741084,-0.6946244
Trackers,FirstBigTest,2022-05-11T15:08:45,0.4306443,-1.040082,6.512794,-0.1711078,-0.6753497,-0.685657,-0.07277623,-1.335526,6.028289,-0.1610037,-0.6791281,-0.6961171,0.2863799,-1.323807,5.847056,-0.1659955,-0.6758575,-0.6941994
Trackers,FirstBigTest,2022-05-11T15:08:46,0.4305811,-1.040039,6.512884,-0.1710067,-0.6753022,-0.6857833,-0.07275949,-1.335437,6.028262,-0.1609091,-0.679185,-0.6961018,0.2863406,-1.323912,5.847387,-0.1660024,-0.6757741,-0.6942567
Trackers,FirstBigTest,2022-05-11T15:08:46,0.4306297,-1.040186,6.512886,-0.1710684,-0.6753244,-0.6857185,-0.07266694,-1.335568,6.028332,-0.1609566,-0.6793022,-0.6959847,0.2866692,-1.323126,5.847102,-0.1661204,-0.6756819,-0.6944349
Trackers,FirstBigTest,2022-05-11T15:08:46,0.4306007,-1.040081,6.512899,-0.1709615,-0.675296,-0.6858015,-0.07272785,-1.335573,6.028151,-0.1607466,-0.6794206,-0.6959256,0.2866543,-1.323275,5.84728,-0.1660941,-0.6755334,-0.6945893
Trackers,FirstBigTest,2022-05-11T15:08:46,0.4306571,-1.040096,6.512926,-0.1710704,-0.6752915,-0.6857669,-0.07280909,-1.335531,6.028172,-0.1606916,-0.6792326,-0.6960849,0.2864169,-1.323741,5.847475,-0.1661808,-0.6756409,-0.6944578
Trackers,FirstBigTest,2022-05-11T15:08:46,0.4305258,-1.040194,6.512959,-0.170946,-0.6752802,-0.6857904,-0.07276954,-1.335538,6.028188,-0.1605616,-0.6794705,-0.6958725,0.2866858,-1.323351,5.847167,-0.1661623,-0.6755953,-0.694478
Trackers,FirstBigTest,2022-05-11T15:08:46,0.4307731,-1.040118,6.512964,-0.1709846,-0.6753159,-0.6857378,-0.07266996,-1.335904,6.027697,-0.1609028,-0.679037,-0.6962014,0.2866167,-1.323381,5.847208,-0.1661769,-0.6756451,-0.6943989
Trackers,FirstBigTest,2022-05-11T15:08:46,0.4304694,-1.040202,6.512903,-0.1709257,-0.6753247,-0.685725,-0.07267208,-1.335642,6.028044,-0.160849,-0.6791772,-0.6961075,0.2865218,-1.323253,5.847119,-0.1664063,-0.6756983,-0.6943022
Trackers,FirstBigTest,2022-05-11T15:08:46,0.4305088,-1.040171,6.51289,-0.170806,-0.6753621,-0.6856899,-0.07280605,-1.335439,6.027862,-0.16069,-0.6796194,-0.6957834,0.2862658,-1.323451,5.847198,-0.1662935,-0.675667,-0.6944129
Trackers,FirstBigTest,2022-05-11T15:08:46,0.4305009,-1.040146,6.512924,-0.1708894,-0.6753309,-0.6857277,-0.07271647,-1.335678,6.028193,-0.1607012,-0.6797004,-0.6957617,0.2865551,-1.323356,5.847211,-0.1663527,-0.6757799,-0.6942399
Trackers,FirstBigTest,2022-05-11T15:08:47,0.4307635,-1.040032,6.512958,-0.170829,-0.6754252,-0.6856278,-0.07269254,-1.335432,6.028168,-0.1607835,-0.6798826,-0.695563,0.2866535,-1.323364,5.847328,-0.166101,-0.6758002,-0.6942574
Trackers,FirstBigTest,2022-05-11T15:08:47,0.4305794,-1.040088,6.512951,-0.1708524,-0.675319,-0.6857073,-0.07268199,-1.335624,6.028188,-0.1606934,-0.6803603,-0.6951947,0.2866042,-1.323385,5.847353,-0.1659424,-0.6757773,-0.6942674
Trackers,FirstBigTest,2022-05-11T15:08:47,0.430423,-1.040136,6.512898,-0.1707879,-0.6754884,-0.6855773,-0.07281867,-1.335512,6.027773,-0.1606421,-0.6804804,-0.6950172,0.2865611,-1.323185,5.847296,-0.1662222,-0.6757586,-0.6942438
Trackers,FirstBigTest,2022-05-11T15:08:47,0.4306242,-1.040148,6.512921,-0.1706893,-0.6754593,-0.6856198,-0.07282662,-1.335563,6.028033,-0.1608035,-0.6801918,-0.6952105,0.2864182,-1.323308,5.847313,-0.1662201,-0.6757457,-0.6942952
Trackers,FirstBigTest,2022-05-11T15:08:47,0.4306031,-1.0399,6.512794,-0.170789,-0.6754614,-0.6855832,-0.07274037,-1.335565,6.028334,-0.1607702,-0.6801348,-0.6952682,0.2862859,-1.3236,5.84722,-0.1659696,-0.6757674,-0.6943188
Trackers,FirstBigTest,2022-05-11T15:08:47,0.4305654,-1.040182,6.512942,-0.1707398,-0.6754767,-0.6856627,-0.07274735,-1.335662,6.028176,-0.1606934,-0.6804655,-0.6949708,0.2862711,-1.323526,5.847581,-0.1661568,-0.6754084,-0.6947775
Trackers,FirstBigTest,2022-05-11T15:08:47,0.4306267,-1.040178,6.51285,-0.1705899,-0.6754304,-0.6857241,-0.07275107,-1.33557,6.027869,-0.1606388,-0.6803275,-0.6950817,0.286617,-1.322926,5.847557,-0.1662986,-0.6754735,-0.6946975
Trackers,FirstBigTest,2022-05-11T15:08:47,0.4306291,-1.04009,6.512882,-0.1706441,-0.675429,-0.6857325,-0.07276963,-1.335645,6.028057,-0.1605525,-0.6806365,-0.6948245,0.2864816,-1.32319,5.847511,-0.1664306,-0.6754338,-0.6947257
Trackers,FirstBigTest,2022-05-11T15:08:47,0.4306721,-1.040078,6.51294,-0.1706824,-0.6753994,-0.6857454,-0.07283596,-1.336034,6.027399,-0.1608451,-0.6799908,-0.695321,0.2865289,-1.32316,5.847875,-0.166352,-0.6755446,-0.6945256
Trackers,FirstBigTest,2022-05-11T15:08:48,0.4306926,-1.040185,6.512956,-0.1707124,-0.6754638,-0.6856704,-0.07262862,-1.335376,6.028064,-0.1607941,-0.6799431,-0.6954243,0.2865315,-1.323012,5.847605,-0.1663856,-0.6756926,-0.6943321
Trackers,FirstBigTest,2022-05-11T15:08:48,0.430585,-1.04028,6.512917,-0.1706819,-0.6754202,-0.685701,-0.07265646,-1.335956,6.027463,-0.1609085,-0.6795806,-0.695731,0.2863759,-1.323471,5.847653,-0.16619,-0.6757479,-0.6943037
Trackers,FirstBigTest,2022-05-11T15:08:48,0.4306108,-1.040098,6.512972,-0.1706434,-0.6754289,-0.6857349,-0.07271966,-1.335874,6.027631,-0.1610504,-0.6789599,-0.6962475,0.2865896,-1.32298,5.847675,-0.1661247,-0.6757243,-0.6943111
Trackers,FirstBigTest,2022-05-11T15:08:48,0.4306232,-1.040033,6.512914,-0.1708354,-0.6753654,-0.6857121,-0.07276135,-1.33559,6.027913,-0.1609613,-0.6788861,-0.6963433,0.2861436,-1.32363,5.847855,-0.1660831,-0.6755832,-0.6944696
Trackers,FirstBigTest,2022-05-11T15:08:48,0.4306885,-1.04011,6.512905,-0.1707589,-0.6753491,-0.6857481,-0.0726887,-1.335697,6.027925,-0.1607532,-0.6791116,-0.6961731,0.2864771,-1.32317,5.84775,-0.1660676,-0.6756313,-0.6944585
Trackers,FirstBigTest,2022-05-11T15:08:48,0.4306128,-1.040087,6.512879,-0.1707282,-0.6753549,-0.6857643,-0.07278802,-1.335837,6.028114,-0.1606414,-0.6793604,-0.6959893,0.2866545,-1.323011,5.847756,-0.1660257,-0.6756901,-0.6943624
Trackers,FirstBigTest,2022-05-11T15:08:48,0.4307323,-1.040112,6.512912,-0.1707477,-0.6753793,-0.6857123,-0.07265659,-1.335704,6.027986,-0.160659,-0.6799427,-0.695616,0.2865539,-1.323318,5.847725,-0.165906,-0.6757351,-0.6943018
Trackers,FirstBigTest,2022-05-11T15:08:48,0.4305416,-1.04016,6.512871,-0.1708327,-0.6753196,-0.6857247,-0.07289604,-1.335521,6.027596,-0.1606598,-0.6801896,-0.6953496,0.2864676,-1.322969,5.847658,-0.1660912,-0.6757742,-0.6941936
Trackers,FirstBigTest,2022-05-11T15:08:48,0.4306031,-1.040034,6.512859,-0.1708062,-0.6753112,-0.685794,-0.07257786,-1.33593,6.028008,-0.1606435,-0.6805601,-0.6950586,0.2866647,-1.323067,5.847777,-0.1660554,-0.6756999,-0.6943094
Trackers,FirstBigTest,2022-05-11T15:08:49,0.4306307,-1.040044,6.512996,-0.1707907,-0.6752888,-0.6858044,-0.07278571,-1.335954,6.027195,-0.1607253,-0.6804072,-0.6951116,0.2866167,-1.322948,5.847806,-0.1661031,-0.6757671,-0.6942196
Trackers,FirstBigTest,2022-05-11T15:08:49,0.4306263,-1.040111,6.512965,-0.1708639,-0.6753321,-0.6857061,-0.07271545,-1.335633,6.027876,-0.1606852,-0.6803381,-0.6951701,0.28686,-1.323128,5.847712,-0.1662765,-0.6759446,-0.6940094
Trackers,FirstBigTest,2022-05-11T15:08:49,0.4305325,-1.040035,6.513062,-0.1708918,-0.6753551,-0.6856942,-0.07284384,-1.335609,6.027605,-0.1606995,-0.6804504,-0.6950718,0.2864896,-1.323329,5.847879,-0.1659355,-0.6759214,-0.6940519
Trackers,FirstBigTest,2022-05-11T15:08:49,0.4307403,-1.04012,6.51309,-0.1709398,-0.6754402,-0.6855804,-0.07271618,-1.335581,6.027648,-0.1607523,-0.6806106,-0.6948774,0.2866356,-1.322954,5.847755,-0.1659572,-0.6758841,-0.6941596
