Device,TestName,Date,X-Position,Y-Position,Z-Position,X-Rotation,Y-Rotation,Z-Rotation
Focus3,FirstBigTest,2022-05-11T15:07:54,-0.03612597,1.247698,1.4432,-0.01148491,0.9982049,0.04891593
Focus3,FirstBigTest,2022-05-11T15:07:54,-0.03632747,1.248174,1.421954,-0.01189716,0.997945,0.0491258
Focus3,FirstBigTest,2022-05-11T15:07:54,-0.02890229,1.248838,1.418635,-0.01148594,0.9979623,0.0491279
Focus3,FirstBigTest,2022-05-11T15:07:55,-0.02621388,1.24863,1.411132,-0.01168625,0.9979749,0.04908818
Focus3,FirstBigTest,2022-05-11T15:07:55,-0.02484935,1.248165,1.40394,-0.01167531,0.9979088,0.04901629
Focus3,FirstBigTest,2022-05-11T15:07:55,-0.02441905,1.248138,1.403172,-0.01185151,0.9979119,0.04904898
Focus3,FirstBigTest,2022-05-11T15:07:56,-0.02442391,1.248228,1.402306,-0.01156722,0.9978887,0.0493619
Focus3,FirstBigTest,2022-05-11T15:07:56,-0.02325655,1.248259,1.401646,-0.01092393,0.9977322,0.04920392
Focus3,FirstBigTest,2022-05-11T15:07:56,-0.02068993,1.248177,1.394526,-0.01088382,0.9975205,0.04945463
Focus3,FirstBigTest,2022-05-11T15:07:57,-0.01976277,1.248001,1.389996,-0.0108183,0.9975031,0.04931366
Focus3,FirstBigTest,2022-05-11T15:07:57,-0.01906021,1.24795,1.387757,-0.0109003,0.9975017,0.0491286
Focus3,FirstBigTest,2022-05-11T15:07:57,-0.01882967,1.248676,1.383552,-0.01083315,0.9975248,0.04905945
Focus3,FirstBigTest,2022-05-11T15:07:58,-0.01878483,1.249205,1.380539,-0.01073491,0.9975039,0.04913362
Focus3,FirstBigTest,2022-05-11T15:07:58,-0.01794596,1.249066,1.378688,-0.01090539,0.9975277,0.0491142
Focus3,FirstBigTest,2022-05-11T15:07:58,-0.01778156,1.249006,1.37843,-0.01070262,0.9974689,0.04965846
Focus3,FirstBigTest,2022-05-11T15:07:59,-0.01788547,1.248942,1.378937,-0.01081588,0.9975883,0.04913657
Focus3,FirstBigTest,2022-05-11T15:07:59,-0.01777561,1.248887,1.377832,-0.01072569,0.9975952,0.04971905
Focus3,FirstBigTest,2022-05-11T15:07:59,-0.01708882,1.248816,1.376176,-0.01067004,0.9976333,0.04936714
Focus3,FirstBigTest,2022-05-11T15:08:00,-0.01676766,1.24884,1.376329,-0.01064384,0.9976279,0.04970106
Focus3,FirstBigTest,2022-05-11T15:08:00,-0.01688657,1.248864,1.376559,-0.01045383,0.9976216,0.04967146
Focus3,FirstBigTest,2022-05-11T15:08:00,-0.01705904,1.248927,1.376789,-0.01054684,0.9976251,0.04961881
Focus3,FirstBigTest,2022-05-11T15:08:01,-0.01694284,1.248928,1.377011,-0.01042403,0.9976112,0.04977477
Focus3,FirstBigTest,2022-05-11T15:08:01,-0.01701432,1.248987,1.377277,-0.0101946,0.9976102,0.0497512
Focus3,FirstBigTest,2022-05-11T15:08:01,-0.01703737,1.249019,1.377292,-0.01033137,0.997609,0.04977094
Focus3,FirstBigTest,2022-05-11T15:08:02,-0.01698949,1.249047,1.377439,-0.01034953,0.9975963,0.04999186
Focus3,FirstBigTest,2022-05-11T15:08:02,-0.0171334,1.249037,1.377481,-0.01026308,0.9975972,0.0499838
Focus3,FirstBigTest,2022-05-11T15:08:02,-0.0171622,1.249033,1.377497,-0.01012289,0.9975965,0.05
Focus3,FirstBigTest,2022-05-11T15:08:03,-0.01715553,1.249024,1.377403,-0.01003253,0.997598,0.05000079
Focus3,FirstBigTest,2022-05-11T15:08:03,-0.01712276,1.249033,1.377533,-0.009924368,0.9976048,0.05004707
Focus3,FirstBigTest,2022-05-11T15:08:03,-0.01705378,1.249088,1.377622,-0.01041426,0.9975513,0.05060253
Focus3,FirstBigTest,2022-05-11T15:08:04,-0.0170789,1.249098,1.377798,-0.01029724,0.9975818,0.05045435
Focus3,FirstBigTest,2022-05-11T15:08:04,-0.01710827,1.24914,1.377787,-0.009786022,0.9976069,0.05003882
Focus3,FirstBigTest,2022-05-11T15:08:04,-0.0170787,1.249145,1.377797,-0.009766798,0.9975916,0.05018105
Focus3,FirstBigTest,2022-05-11T15:08:05,-0.01703434,1.249118,1.377759,-0.009637817,0.9975836,0.05035921
Focus3,FirstBigTest,2022-05-11T15:08:05,-0.01707494,1.249124,1.377742,-0.009769875,0.9975822,0.050301
Focus3,FirstBigTest,2022-05-11T15:08:05,-0.01718425,1.24912,1.377651,-0.009633626,0.9975849,0.05032071
Focus3,FirstBigTest,2022-05-11T15:08:06,-0.01718612,1.249111,1.377706,-0.009659262,0.9975791,0.05042863
Focus3,FirstBigTest,2022-05-11T15:08:06,-0.01719557,1.249069,1.377708,-0.00949924,0.9975843,0.05039795
Focus3,FirstBigTest,2022-05-11T15:08:06,-0.01717579,1.249084,1.377718,-0.009499095,0.9975828,0.05046928
Focus3,FirstBigTest,2022-05-11T15:08:07,-0.01716464,1.249059,1.377643,-0.009304779,0.9975901,0.0503746
Focus3,FirstBigTest,2022-05-11T15:08:07,-0.01711424,1.249088,1.377639,-0.009244939,0.9975966,0.05030105
Focus3,FirstBigTest,2022-05-11T15:08:07,-0.01704229,1.249088,1.377583,-0.009225684,0.9975914,0.05048281
Focus3,FirstBigTest,2022-05-11T15:08:08,-0.0170363,1.249077,1.377544,-0.009290108,0.9975989,0.05034933
Focus3,FirstBigTest,2022-05-11T15:08:08,-0.01694506,1.249063,1.377437,-0.009228291,0.9975985,0.0504385
Focus3,FirstBigTest,2022-05-11T15:08:08,-0.0169163,1.249069,1.377456,-0.009060579,0.9975988,0.05046732
Focus3,FirstBigTest,2022-05-11T15:08:09,-0.01695725,1.249054,1.377455,-0.009073115,0.9976031,0.05042039
Focus3,FirstBigTest,2022-05-11T15:08:09,-0.01700428,1.249035,1.377452,-0.009120953,0.9975952,0.05056854
Focus3,FirstBigTest,2022-05-11T15:08:09,-0.0170302,1.248998,1.377416,-0.008913523,0.997605,0.05044089
Focus3,FirstBigTest,2022-05-11T15:08:10,-0.01701891,1.248985,1.377417,-0.008846236,0.9975975,0.05065619
Focus3,FirstBigTest,2022-05-11T15:08:10,-0.01694726,1.248978,1.377443,-0.008883311,0.9975986,0.05065405
Focus3,FirstBigTest,2022-05-11T15:08:10,-0.01691598,1.249007,1.377512,-0.008908026,0.9976047,0.05058721
Focus3,FirstBigTest,2022-05-11T15:08:11,-0.01691078,1.248995,1.377495,-0.008793034,0.9976026,0.05064441
Focus3,FirstBigTest,2022-05-11T15:08:11,-0.0169188,1.24902,1.377493,-0.008630274,0.9976104,0.05055375
Focus3,FirstBigTest,2022-05-11T15:08:11,-0.01687765,1.248981,1.377393,-0.008808844,0.9976081,0.05065465
Focus3,FirstBigTest,2022-05-11T15:08:12,-0.01689825,1.248992,1.377398,-0.008567844,0.9976131,0.05060846
Focus3,FirstBigTest,2022-05-11T15:08:12,-0.01688711,1.248989,1.377315,-0.008574003,0.9976088,0.05074129
Focus3,FirstBigTest,2022-05-11T15:08:12,-0.0168246,1.249007,1.377317,-0.008545805,0.9976009,0.05090231
Focus3,FirstBigTest,2022-05-11T15:08:13,-0.01691494,1.248977,1.377306,-0.008541331,0.9976002,0.05092338
Focus3,FirstBigTest,2022-05-11T15:08:13,-0.01698331,1.248986,1.377445,-0.008450527,0.997609,0.0508026
Focus3,FirstBigTest,2022-05-11T15:08:13,-0.01698157,1.24896,1.377431,-0.008374183,0.9976019,0.05100941
Focus3,FirstBigTest,2022-05-11T15:08:14,-0.01704282,1.248971,1.377371,-0.008314406,0.9976153,0.05078206
Focus3,FirstBigTest,2022-05-11T15:08:14,-0.01700766,1.248908,1.377311,-0.008425646,0.9976037,0.05097819
Focus3,FirstBigTest,2022-05-11T15:08:14,-0.01697712,1.248877,1.377346,-0.008237721,0.9976126,0.05089243
Focus3,FirstBigTest,2022-05-11T15:08:15,-0.01698921,1.248872,1.377359,-0.008258333,0.9976047,0.05104342
Focus3,FirstBigTest,2022-05-11T15:08:15,-0.01697582,1.24894,1.377361,-0.008220177,0.9976024,0.05106764
Focus3,FirstBigTest,2022-05-11T15:08:15,-0.01704193,1.248903,1.377351,-0.008202638,0.9976034,0.05111573
Focus3,FirstBigTest,2022-05-11T15:08:16,-0.01703744,1.248811,1.37736,-0.008153333,0.9976074,0.05101837
Focus3,FirstBigTest,2022-05-11T15:08:16,-0.01707084,1.248821,1.377399,-0.008218399,0.9975981,0.0511647
Focus3,FirstBigTest,2022-05-11T15:08:16,-0.01700773,1.248854,1.377393,-0.007934012,0.9976142,0.05093177
Focus3,FirstBigTest,2022-05-11T15:08:17,-0.01698306,1.248949,1.377411,-0.007990499,0.9975959,0.05127264
Focus3,FirstBigTest,2022-05-11T15:08:17,-0.01700307,1.248964,1.37738,-0.007904094,0.9975982,0.05124734
Focus3,FirstBigTest,2022-05-11T15:08:17,-0.01702884,1.248941,1.377392,-0.007984568,0.9975947,0.05127535
Focus3,FirstBigTest,2022-05-11T15:08:18,-0.01702244,1.2489,1.377298,-0.007983368,0.997591,0.05136709
Focus3,FirstBigTest,2022-05-11T15:08:18,-0.01703266,1.248897,1.37733,-0.008018863,0.9975947,0.05126146
Focus3,FirstBigTest,2022-05-11T15:08:18,-0.01702364,1.248874,1.377297,-0.007842067,0.9975904,0.05141105
Focus3,FirstBigTest,2022-05-11T15:08:19,-0.0170625,1.248886,1.377253,-0.007835651,0.9975883,0.05142848
Focus3,FirstBigTest,2022-05-11T15:08:19,-0.01711366,1.248862,1.377264,-0.007761711,0.9975886,0.05140246
Focus3,FirstBigTest,2022-05-11T15:08:19,-0.01721355,1.248861,1.377288,-0.00788673,0.9975776,0.0516291
Focus3,FirstBigTest,2022-05-11T15:08:20,-0.01722946,1.248847,1.377321,-0.007684764,0.9975884,0.05144614
Focus3,FirstBigTest,2022-05-11T15:08:20,-0.01720351,1.248862,1.37734,-0.007654653,0.9975792,0.05161051
Focus3,FirstBigTest,2022-05-11T15:08:20,-0.01715996,1.248867,1.37734,-0.007559889,0.9975832,0.05153638
Focus3,FirstBigTest,2022-05-11T15:08:21,-0.01710796,1.248937,1.377428,-0.007527145,0.9975805,0.05158678
Focus3,FirstBigTest,2022-05-11T15:08:21,-0.01714259,1.248945,1.377398,-0.006938673,0.9975743,0.05168055
Focus3,FirstBigTest,2022-05-11T15:08:21,-0.01711562,1.248806,1.377355,-0.007543293,0.9975627,0.0517138
Focus3,FirstBigTest,2022-05-11T15:08:22,-0.01710995,1.248908,1.37712,-0.008082444,0.9976321,0.05004332
Focus3,FirstBigTest,2022-05-11T15:08:22,-0.0170535,1.248948,1.377331,-0.007540313,0.9975755,0.0516507
Focus3,FirstBigTest,2022-05-11T15:08:22,-0.01705536,1.249046,1.377264,-0.007519668,0.9975642,0.05176801
Focus3,FirstBigTest,2022-05-11T15:08:23,-0.01673847,1.248997,1.375432,-0.008075827,0.9975368,0.05195466
Focus3,FirstBigTest,2022-05-11T15:08:23,-0.01281552,1.248914,1.337457,-0.007774561,0.997318,0.05245982
Focus3,FirstBigTest,2022-05-11T15:08:23,-0.01468197,1.248813,1.229711,-0.004682967,0.9968524,0.05384264
Focus3,FirstBigTest,2022-05-11T15:08:24,-0.04253165,1.250093,1.098151,-0.002211472,0.9961681,0.05199099
Focus3,FirstBigTest,2022-05-11T15:08:24,-0.08629438,1.252575,0.9561601,-0.002621553,0.9954001,0.04668064
Focus3,FirstBigTest,2022-05-11T15:08:24,-0.1314866,1.251934,0.8025126,-0.007798433,0.9943073,0.05610327
Focus3,FirstBigTest,2022-05-11T15:08:25,-0.1720391,1.251073,0.6202343,-0.001691992,0.9940631,0.05507891
Focus3,FirstBigTest,2022-05-11T15:08:25,-0.2136682,1.248894,0.4098032,0.009164484,0.9934735,0.05084985
Focus3,FirstBigTest,2022-05-11T15:08:25,-0.2561348,1.248348,0.1978457,0.004883174,0.993,0.04774078
Focus3,FirstBigTest,2022-05-11T15:08:26,-0.2927879,1.245217,-0.0221751,0.007596617,0.9937198,0.04748577
Focus3,FirstBigTest,2022-05-11T15:08:26,-0.3074189,1.246094,-0.2150932,4.321042E-05,0.9940655,0.04750863
Focus3,FirstBigTest,2022-05-11T15:08:26,-0.3101788,1.243108,-0.3961162,-0.008310778,0.9957827,0.05288315
Focus3,FirstBigTest,2022-05-11T15:08:27,-0.2948239,1.241282,-0.5850677,-0.001871267,0.997889,0.04503511
Focus3,FirstBigTest,2022-05-11T15:08:27,-0.3237718,1.240194,-0.7756656,0.0008116784,0.9987052,0.02665604
Focus3,FirstBigTest,2022-05-11T15:08:27,-0.3837814,1.237945,-0.9961044,-0.009573099,0.9973432,0.05644469
Focus3,FirstBigTest,2022-05-11T15:08:28,-0.4767823,1.237007,-1.257741,0.02377475,0.9970217,0.05117849
Focus3,FirstBigTest,2022-05-11T15:08:28,-0.5371744,1.246509,-1.522229,0.01115107,0.9975278,0.05230837
Focus3,FirstBigTest,2022-05-11T15:08:28,-0.5567566,1.246757,-1.783794,-0.002807473,0.9984224,0.04348698
Focus3,FirstBigTest,2022-05-11T15:08:29,-0.5402409,1.247785,-2.038884,-0.001268588,0.998531,0.05208027
Focus3,FirstBigTest,2022-05-11T15:08:29,-0.5224699,1.246201,-2.285473,-0.008266664,0.9985633,0.05281287
Focus3,FirstBigTest,2022-05-11T15:08:29,-0.5344195,1.246259,-2.519825,0.00513062,0.9991014,0.04147058
Focus3,FirstBigTest,2022-05-11T15:08:30,-0.532708,1.245089,-2.722051,-0.005905487,0.9978392,0.0596703
Focus3,FirstBigTest,2022-05-11T15:08:30,-0.5194646,1.245515,-2.872874,-0.004412023,0.997539,0.05198201
Focus3,FirstBigTest,2022-05-11T15:08:30,-0.5125046,1.243929,-2.980664,-0.001327707,0.9966039,0.05447424
Focus3,FirstBigTest,2022-05-11T15:08:31,-0.522193,1.242906,-3.036912,-0.001462638,0.9958868,0.05636447
Focus3,FirstBigTest,2022-05-11T15:08:31,-0.5339454,1.243055,-3.056684,-0.001684013,0.9963128,0.05286358
Focus3,FirstBigTest,2022-05-11T15:08:31,-0.5484288,1.243197,-3.066247,-0.001651257,0.9969818,0.05239996
Focus3,FirstBigTest,2022-05-11T15:08:32,-0.5657364,1.243021,-3.081629,-0.00105112,0.9972554,0.05269057
Focus3,FirstBigTest,2022-05-11T15:08:32,-0.5667619,1.243041,-3.082878,-0.00192341,0.9973502,0.05297038
Focus3,FirstBigTest,2022-05-11T15:08:32,-0.5605127,1.243104,-3.080448,-0.002357006,0.9974729,0.05262681
Focus3,FirstBigTest,2022-05-11T15:08:33,-0.5532109,1.24603,-3.093643,-0.00232262,0.9977257,0.05243372
Focus3,FirstBigTest,2022-05-11T15:08:33,-0.5503415,1.248716,-3.098942,-0.002499412,0.9977245,0.05238836
Focus3,FirstBigTest,2022-05-11T15:08:33,-0.5491312,1.248833,-3.095745,-0.002816362,0.9976789,0.05345003
Focus3,FirstBigTest,2022-05-11T15:08:34,-0.5500996,1.248195,-3.093443,-0.00274838,0.997641,0.05385927
Focus3,FirstBigTest,2022-05-11T15:08:34,-0.5503325,1.247739,-3.09311,-0.002841752,0.9976901,0.05389244
Focus3,FirstBigTest,2022-05-11T15:08:34,-0.5507938,1.247691,-3.090292,-0.003127153,0.9978045,0.05384737
Focus3,FirstBigTest,2022-05-11T15:08:35,-0.5497137,1.247714,-3.089156,-0.002528755,0.9976745,0.05381781
Focus3,FirstBigTest,2022-05-11T15:08:35,-0.5509413,1.247795,-3.091366,-0.002451347,0.9977865,0.05347648
Focus3,FirstBigTest,2022-05-11T15:08:35,-0.5501543,1.247765,-3.090325,-0.002296714,0.997731,0.05342495
Focus3,FirstBigTest,2022-05-11T15:08:36,-0.5496629,1.247697,-3.090983,-0.002370416,0.9977304,0.05366687
Focus3,FirstBigTest,2022-05-11T15:08:36,-0.5499545,1.247617,-3.091,-0.002382082,0.9977225,0.05354222
Focus3,FirstBigTest,2022-05-11T15:08:36,-0.5498524,1.247614,-3.091172,-0.002601675,0.9977363,0.0534385
Focus3,FirstBigTest,2022-05-11T15:08:37,-0.5498948,1.247617,-3.09138,-0.002185554,0.9977239,0.0536661
Focus3,FirstBigTest,2022-05-11T15:08:37,-0.5499728,1.24761,-3.091573,-0.002396719,0.9977196,0.05368451
Focus3,FirstBigTest,2022-05-11T15:08:37,-0.5501735,1.247624,-3.091416,-0.002358402,0.9977278,0.05357817
Focus3,FirstBigTest,2022-05-11T15:08:38,-0.5499781,1.24776,-3.091233,-0.002295234,0.9977219,0.05366559
Focus3,FirstBigTest,2022-05-11T15:08:38,-0.5500128,1.247799,-3.091178,-0.002261638,0.9977284,0.0534953
Focus3,FirstBigTest,2022-05-11T15:08:38,-0.5500332,1.247818,-3.091208,-0.002338701,0.9977322,0.05339994
Focus3,FirstBigTest,2022-05-11T15:08:39,-0.5502134,1.247936,-3.091015,-0.001312923,0.9977313,0.05373378
Focus3,FirstBigTest,2022-05-11T15:08:39,-0.5500124,1.247952,-3.091058,-0.002246815,0.9977123,0.05399502
Focus3,FirstBigTest,2022-05-11T15:08:39,-0.5501681,1.247962,-3.091264,-0.002542875,0.9977256,0.05399494
Focus3,FirstBigTest,2022-05-11T15:08:40,-0.5502213,1.247968,-3.091069,-0.002274055,0.997728,0.05366404
Focus3,FirstBigTest,2022-05-11T15:08:40,-0.5500519,1.2479,-3.091088,-0.002061864,0.9977007,0.05408289
Focus3,FirstBigTest,2022-05-11T15:08:40,-0.5500209,1.247869,-3.091044,-0.002170998,0.9977103,0.05389178
Focus3,FirstBigTest,2022-05-11T15:08:41,-0.5501955,1.247907,-3.090955,-0.001993997,0.9977051,0.05398365
Focus3,FirstBigTest,2022-05-11T15:08:41,-0.5501951,1.247925,-3.090928,-0.002064705,0.9976984,0.0540691
Focus3,FirstBigTest,2022-05-11T15:08:41,-0.5501857,1.247947,-3.090881,-0.001930426,0.997701,0.05402465
Focus3,FirstBigTest,2022-05-11T15:08:42,-0.5501286,1.247958,-3.090904,-0.001925694,0.9977069,0.05394688
Focus3,FirstBigTest,2022-05-11T15:08:42,-0.5501027,1.248019,-3.090922,-0.001917495,0.9977031,0.05397486
Focus3,FirstBigTest,2022-05-11T15:08:42,-0.5500711,1.248026,-3.090928,-0.0019068,0.997708,0.05389731
Focus3,FirstBigTest,2022-05-11T15:08:43,-0.5500486,1.248038,-3.091073,-0.001863337,0.9976934,0.05416308
Focus3,FirstBigTest,2022-05-11T15:08:43,-0.5500075,1.248014,-3.091168,-0.001808849,0.9976951,0.05409296
Focus3,FirstBigTest,2022-05-11T15:08:43,-0.5500031,1.248014,-3.091117,-0.001901198,0.9976881,0.05415866
Focus3,FirstBigTest,2022-05-11T15:08:44,-0.5500507,1.248055,-3.091008,-0.001860248,0.9976913,0.05419758
Focus3,FirstBigTest,2022-05-11T15:08:44,-0.5500578,1.248101,-3.091048,-0.001794759,0.9976826,0.05429663
Focus3,FirstBigTest,2022-05-11T15:08:44,-0.5501003,1.248129,-3.091027,-0.001892459,0.9976947,0.05406907
Focus3,FirstBigTest,2022-05-11T15:08:45,-0.5500917,1.248183,-3.090967,-0.001696866,0.9976918,0.05411824
Focus3,FirstBigTest,2022-05-11T15:08:45,-0.5500683,1.248166,-3.091045,-0.001723407,0.9976822,0.05429931
Focus3,FirstBigTest,2022-05-11T15:08:45,-0.5500978,1.248185,-3.091057,-0.001671058,0.9976876,0.0541517
Focus3,FirstBigTest,2022-05-11T15:08:46,-0.5500987,1.248141,-3.0911,-0.001709946,0.9976777,0.05439149
Focus3,FirstBigTest,2022-05-11T15:08:46,-0.5501297,1.248162,-3.091057,-0.001735351,0.9976893,0.05418797
Focus3,FirstBigTest,2022-05-11T15:08:46,-0.5501234,1.248184,-3.091054,-0.001732641,0.9976743,0.05443498
Focus3,FirstBigTest,2022-05-11T15:08:47,-0.5501337,1.248235,-3.090977,-0.001642878,0.9976783,0.05435926
Focus3,FirstBigTest,2022-05-11T15:08:47,-0.5501812,1.248249,-3.090998,-0.001737124,0.9976746,0.0543881
Focus3,FirstBigTest,2022-05-11T15:08:47,-0.5501795,1.248286,-3.090968,-0.001607538,0.997675,0.05438346
Focus3,FirstBigTest,2022-05-11T15:08:48,-0.5502157,1.248401,-3.090962,-0.001706432,0.9976696,0.05446296
Focus3,FirstBigTest,2022-05-11T15:08:48,-0.5502324,1.248409,-3.090953,-0.001646036,0.9976793,0.05430532
Focus3,FirstBigTest,2022-05-11T15:08:48,-0.5502321,1.248291,-3.091045,-0.001566589,0.9976661,0.05454712
Focus3,FirstBigTest,2022-05-11T15:08:49,-0.550272,1.248253,-3.091062,-0.001540702,0.997676,0.05438073
Focus3,FirstBigTest,2022-05-11T15:08:49,-0.5502912,1.248216,-3.09098,-0.001517099,0.9976597,0.05467417
Focus3,FirstBigTest,2022-05-11T15:08:49,-0.5502628,1.248226,-3.090904,-0.001416398,0.9976675,0.05454816
Focus3,FirstBigTest,2022-05-11T15:08:50,-0.5502854,1.248234,-3.090908,-0.001588183,0.9976633,0.05461198
Focus3,FirstBigTest,2022-05-11T15:08:50,-0.5503008,1.248256,-3.090999,-0.001401075,0.9976659,0.05454962
Focus3,FirstBigTest,2022-05-11T15:08:50,-0.5502853,1.248258,-3.091008,-0.001433514,0.997664,0.05454898
Focus3,FirstBigTest,2022-05-11T15:08:51,-0.5502846,1.24828,-3.09102,-0.001317755,0.9976635,0.05456248
Focus3,FirstBigTest,2022-05-11T15:08:51,-0.5502858,1.248257,-3.091058,-0.001526608,0.9976689,0.05448629
Focus3,FirstBigTest,2022-05-11T15:08:51,-0.5502897,1.248281,-3.091006,-0.001378734,0.9976583,0.05466896
Focus3,FirstBigTest,2022-05-11T15:08:52,-0.5502923,1.24826,-3.090961,-0.001358779,0.9976555,0.05472687
Focus3,FirstBigTest,2022-05-11T15:08:52,-0.5503307,1.248291,-3.090935,-0.001333202,0.9976546,0.05472246
Focus3,FirstBigTest,2022-05-11T15:08:52,-0.5504643,1.248282,-3.090918,-0.001286644,0.9976535,0.05472606
Focus3,FirstBigTest,2022-05-11T15:08:53,-0.5504786,1.248337,-3.090795,-0.001234901,0.9976525,0.05473864
Focus3,FirstBigTest,2022-05-11T15:08:53,-0.5504196,1.248322,-3.090835,-0.001167268,0.9976545,0.05473102
Focus3,FirstBigTest,2022-05-11T15:08:53,-0.5504222,1.248341,-3.090916,-0.001141647,0.9976568,0.05467492
Focus3,FirstBigTest,2022-05-11T15:08:54,-0.5503859,1.248352,-3.091029,-0.001015703,0.9976413,0.0549095
Focus3,FirstBigTest,2022-05-11T15:08:54,-0.5504782,1.248299,-3.090885,-0.001139475,0.9976498,0.05481339
Focus3,FirstBigTest,2022-05-11T15:08:54,-0.5504152,1.248228,-3.090754,-0.001226896,0.9976533,0.05473185
Focus3,FirstBigTest,2022-05-11T15:08:55,-0.5504557,1.24824,-3.090755,-0.00115735,0.9976459,0.05487378
Focus3,FirstBigTest,2022-05-11T15:08:55,-0.5504445,1.248155,-3.09076,-0.001081313,0.9976502,0.05480477
Focus3,FirstBigTest,2022-05-11T15:08:55,-0.5503997,1.248082,-3.090835,-0.001077677,0.9976439,0.05490387
Focus3,FirstBigTest,2022-05-11T15:08:56,-0.550372,1.248089,-3.09083,-0.0009883413,0.9976521,0.05472915
Focus3,FirstBigTest,2022-05-11T15:08:56,-0.5504032,1.248116,-3.090849,-0.000970075,0.997645,0.05491658
Focus3,FirstBigTest,2022-05-11T15:08:56,-0.5503808,1.248188,-3.090854,-0.001043332,0.9976453,0.05484933
Focus3,FirstBigTest,2022-05-11T15:08:57,-0.5503836,1.248161,-3.090891,-0.0009858696,0.997633,0.05509888
Focus3,FirstBigTest,2022-05-11T15:08:57,-0.5503707,1.24815,-3.090869,-0.0009657412,0.9976454,0.05489644
Focus3,FirstBigTest,2022-05-11T15:08:57,-0.5504155,1.248127,-3.090848,-0.0008431973,0.9976323,0.05507579
Focus3,FirstBigTest,2022-05-11T15:08:58,-0.5504404,1.24805,-3.090869,-0.0007953321,0.9976407,0.0549631
Focus3,FirstBigTest,2022-05-11T15:08:58,-0.5503687,1.248006,-3.090784,-0.0008727113,0.9976324,0.0551107
Focus3,FirstBigTest,2022-05-11T15:08:58,-0.5504071,1.247973,-3.090746,-0.0008910177,0.9976371,0.05498635
Focus3,FirstBigTest,2022-05-11T15:08:59,-0.5503926,1.247969,-3.090753,-0.0008456536,0.9976259,0.05518916
Focus3,FirstBigTest,2022-05-11T15:08:59,-0.5497737,1.248199,-3.091165,-0.001173061,0.9977291,0.05356795
Focus3,FirstBigTest,2022-05-11T15:08:59,-0.5504803,1.247632,-3.09073,-0.0022636,0.9974347,0.05867568
Focus3,FirstBigTest,2022-05-11T15:09:00,-0.5513411,1.247784,-3.095111,-0.0009904383,0.9978815,0.05474901
Focus3,FirstBigTest,2022-05-11T15:09:00,-0.5500147,1.247473,-3.12127,-0.003187989,0.998431,0.05525845
Focus3,FirstBigTest,2022-05-11T15:09:00,-0.5469763,1.247648,-3.160351,-0.006773613,0.9950665,0.0563289
Focus3,FirstBigTest,2022-05-11T15:09:01,-0.5324203,1.244349,-3.210811,-0.0119579,0.981423,0.05395215
Focus3,FirstBigTest,2022-05-11T15:09:01,-0.511901,1.241831,-3.247396,-0.02426592,0.9539641,0.05302883
Focus3,FirstBigTest,2022-05-11T15:09:01,-0.5078454,1.240226,-3.282371,-0.026017,0.9274064,0.05022134
Focus3,FirstBigTest,2022-05-11T15:09:02,-0.5012742,1.239867,-3.309662,-0.03257245,0.9024488,0.04751941
Focus3,FirstBigTest,2022-05-11T15:09:02,-0.4884844,1.238944,-3.336576,-0.03829661,0.8692532,0.0415524
Focus3,FirstBigTest,2022-05-11T15:09:02,-0.4794981,1.239879,-3.353373,0.04190162,-0.8237892,-0.04129868
Focus3,FirstBigTest,2022-05-11T15:09:03,-0.4825866,1.240472,-3.348217,0.04563635,-0.781855,-0.04114499
Focus3,FirstBigTest,2022-05-11T15:09:03,-0.4769708,1.240278,-3.342899,0.04630964,-0.7590718,-0.0394244
Focus3,FirstBigTest,2022-05-11T15:09:03,-0.4730621,1.240519,-3.34239,0.04595789,-0.7452455,-0.03842917
Focus3,FirstBigTest,2022-05-11T15:09:04,-0.4736623,1.240419,-3.342849,0.04719002,-0.7366403,-0.03862883
Focus3,FirstBigTest,2022-05-11T15:09:04,-0.4736188,1.240582,-3.343645,0.04701633,-0.7390285,-0.03908843
Focus3,FirstBigTest,2022-05-11T15:09:04,-0.4708392,1.240392,-3.335521,0.04669752,-0.7414439,-0.03943008
Focus3,FirstBigTest,2022-05-11T15:09:05,-0.4655144,1.240325,-3.324855,0.04652837,-0.7393395,-0.03946282
Focus3,FirstBigTest,2022-05-11T15:09:05,-0.4646742,1.240514,-3.320449,0.04659759,-0.7369295,-0.03943066
Focus3,FirstBigTest,2022-05-11T15:09:05,-0.4573965,1.240933,-3.279958,0.04674542,-0.7310643,-0.03885061
Focus3,FirstBigTest,2022-05-11T15:09:06,-0.4410079,1.241415,-3.200931,0.04684738,-0.7233365,-0.03882585
Focus3,FirstBigTest,2022-05-11T15:09:06,-0.4529861,1.242155,-3.098094,0.04872854,-0.7193767,-0.0368569
Focus3,FirstBigTest,2022-05-11T15:09:06,-0.4516444,1.244157,-2.990981,0.04726528,-0.715995,-0.03851724
Focus3,FirstBigTest,2022-05-11T15:09:07,-0.4339872,1.244316,-2.947061,0.04678134,-0.7278163,-0.03840306
Focus3,FirstBigTest,2022-05-11T15:09:07,-0.4201126,1.243435,-2.918264,0.04658439,-0.7352312,-0.03813391
Focus3,FirstBigTest,2022-05-11T15:09:07,-0.4485669,1.24292,-2.914945,0.04542127,-0.750614,-0.03997595
Focus3,FirstBigTest,2022-05-11T15:09:08,-0.481426,1.243671,-2.902756,0.04539874,-0.756188,-0.04025554
